,0
33684,"""@j_styborski:"
33685,@realdonaldtrump
33686,@gregens21
33687,@bertshad
33688,@foxnews
33689,@megynkelly
33690,hayes
33692,looking
33693,depressed
33695,well.
33696,"https://t.co/wujacom32h"""
33697,"""@jsconlon11:"
33698,
33699,@bertshad
33700,@foxnews
33701,@megynkelly
33703,tried
33705,give
33708,shot
33709,"tonight,"
33714,whole
33715,anti
33716,trump
33717,cheerleading
33718,"team."""
33719,"""@gregens21:"
33720,
33721,@bertshad
33722,@foxnews
33723,@megynkelly
33725,choking
33728,results!
33729,call
33731,justifiable
33732,kelly.
33733,justifying
33734,everything
33736,"says."""
33737,"""@bertshad:"
33739,going
33741,watch
33742,@foxnews
33745,primary
33746,results
33748,saw
33749,@megynkelly
33750,-
33751,looks
33752,like
33753,#cnn
33754,"tonight"""
33755,word
33757,"that,"
33758,despite
33760,record
33761,amount
33762,spent
33764,negative
33766,phony
33767,"ads,"
33771,massive
33772,victory
33774,florida.
33775,numbers
33777,soon!
33779,lot
33781,complaints
33783,people
33784,saying
33786,name
33791,ballot
33793,various
33794,places
33796,florida?
33797,hope
33800,false.
33802,will
33803,bring
33805,jobs
33806,back
33809,"u.s.,"
33811,keep
33813,companies
33815,leaving.
33816,nobody
33817,else
33818,can
33820,it.
33822,economy
33823,will
33824,"""sing"""
33825,again.
33827,presidential
33828,voting
33830,"far,"
33831,john
33832,kasich
33834,zero
33836,22.
33843,good
33844,candidate?
33845,hillary
33847,beat
33848,"him,"
33850,will
33851,beat
33852,hillary!
33853,ohio
33855,losing
33856,jobs
33858,"mexico,"
33859,now
33860,losing
33861,ford
33862,(and
33863,many
33864,others).
33865,kasich
33867,weak
33869,illegal
33870,immigration.
33872,need
33873,strong
33874,borders
33875,now!
33876,watching
33877,john
33878,kasich
33880,interviewed
33881,-
33882,acting
33884,innocent
33886,like
33889,nice
33890,guy.
33891,remember
33894,second
33895,"debate,"
33898,put
33900,down.
33901,rt
33902,@erictrump:
33903,mathematically
33906,statistically
33907,impossible
33909,kasich
33911,get
33913,1237
33914,-
33917,need
33918,112%
33921,remaining
33922,delegates
33924,b…
33925,#votetrump
33926,"#supertuesday
✅florida
✅illinois
✅missouri
✅north"
33927,"carolina
✅ohio"
33928,"
#trumptrain"
33929,"
https://t.co/zyrctsfmsq"
33930,https://t.co/kxrn0ev4uf
33931,north
33932,carolina
33933,lost
33934,"300,000"
33935,manufacturing
33936,jobs
33938,ohio
33939,lost
33940,"400,000"
33941,since
33942,2000.
33943,going
33945,mexico
33946,etc.
33951,"win,"
33953,will
33954,bring
33955,back!
33956,rt
33957,@erictrump:
33958,friends
33960,#fl
33961,#oh
33962,#nc
33963,#il
33964,&amp;
33965,#mo
33969,honored
33973,#vote!
33974,#supertuesday
33975,#letsdothis
33976,#makeamericagreatagain
33977,#t…
33978,just
33979,"in,"
33980,big
33981,news-
33985,declared
33987,winner
33990,cnmi
33991,rep
33992,caucus
33994,72.8%
33997,vote!
33998,thank
33999,you!
34000,#supertuesday
34001,#votetrump
34002,good
34003,morning
34004,ohio!
34006,additional
34007,information
34010,"daughter,"
34011,@ivankatrump!
34012,#votetrump
34013,#supertuesday
34014,https://t.co/h7sbenspyq
34016,reward
34017,mitt
34018,"romney,"
34020,let
34021,us
34026,last
34027,presidential
34028,"race,"
34030,voting
34032,kasich
34033,(who
34034,voted
34036,"nafta,"
34037,open
34038,borders
34039,etc.).
34040,please
34041,"remember,"
34046,candidate
34049,self-funding
34051,campaign.
34052,"kasich,"
34053,rubio
34055,cruz
34058,bought
34060,paid
34063,lobbyists!
34065,will
34066,bring
34068,jobs
34069,back
34071,"america,"
34072,fix
34074,military
34076,take
34077,care
34080,"vets,"
34081,end
34082,common
34083,core
34085,"obamacare,"
34086,protect
34087,2nd
34088,"a,"
34089,build
34090,wall
34091,rubio
34093,weak
34095,illegal
34096,"immigration,"
34099,worst
34100,voting
34101,record
34104,u.s.
34105,senate
34107,many
34108,years.
34110,will
34111,never
34112,make
34113,america
34114,great
34115,again!
34116,kasich
34117,voted
34119,"nafta,"
34121,disaster
34123,"ohio,"
34125,now
34126,wants
34128,even
34129,worse
34130,tpp
34131,approved.
34132,vote
34133,trump
34135,end
34137,madness!
34138,"""@mazzei48:"
34139,@realdonaldtrump
34140,@brazielcarol
34141,@foxnews
34142,listening
34144,interview
34146,replay
34148,@a
34149,savage
34150,nation
34151,#go
34152,donald
34153,trump
34154,"!!!!!"""
34155,thanks.
34156,"""@wh:"
34157,https://t.co/azmcerlkcn
34158,wow
34159,people
34162,misinformed
34164,donaldtrump
34165,character!
34166,watch
34168,video!
34169,hillary
34171,bernie
34173,come
34174,close
34175,"""@realwwshelton:"
34176,@loudobbsnews
34178,believe
34180,@realdonaldtrump
34181,will
34184,big
34185,winner
34186,"tomorrow."""
34187,
34188,thank
34189,you!
34190,"""@brazielcarol:"
34191,@foxnews
34192,@realdonaldtrump
34194,started
34196,"mess,"
34198,protesters
34200,course
34201,.
34203,media
34204,made
34206,"worse."""
34207,"sadly,"
34209,kind
34211,stuff
34212,even
34213,happened
34215,ronald
34216,reagan.
34219,nothing
34220,nice
34222,it!
34223,#makeamericagreatagain
34224,"
https://t.co/jc7cn1v18u"
34225,thank
34227,-
34228,"youngstown,"
34229,ohio!
34231,love
34232,you!
34233,get
34235,&amp;
34236,#votetrump
34237,tomorrow.
34238,#trump2016
34239,https://t.co/oregiis6tf
34240,kasich
34242,helped
34243,decimate
34245,coal
34247,steel
34248,industries
34250,ohio.
34252,will
34253,bring
34255,back!
34256,#makeamericagreatagain
34257,gov
34258,kasich
34259,voted
34261,"nafta,"
34263,devastated
34264,ohio
34267,now
34268,pushing
34269,tpp
34270,hard-
34271,bad
34273,american
34274,workers!
34275,leaving
34277,great
34278,people
34280,north
34281,carolina.
34282,amazing
34283,event.
34284,heading
34286,tampa
34287,now!
34288,#votetrump
34289,look
34290,forward
34294,tampa
34296,afternoon.
34297,wonderful
34298,crowds.
34299,thank
34300,"you,"
34301,florida!
34306,country-
34311,borders.
34312,#votetrump
34313,"
video:"
34314,https://t.co/wg4rgoi1bw
34315,https://t.co/oaxbvckisr
34316,just
34317,received
34319,@peterose_14.
34320,"
thank"
34322,pete!
34323,#votetrump
34325,"
tuesday"
34326,ohio!
34327,"#trump2016
#makeamericagreatagain"
34328,https://t.co/uvp03n7dqq
34329,rt
34330,@rsbnetwork:
34331,live
34332,stream:
34333,donald
34334,trump
34337,speak
34339,boca
34340,"raton,"
34341,fl.
34342,protesters
34343,already
34345,trump
34346,speaks.
34347,#trumptrain
34348,"

https://t…"
34349,lyin'
34350,ted
34351,https://t.co/q0qxdgcn1l
34353,failing
34354,@nytimes
34356,truly
34357,one
34360,worst
34361,newspapers.
34363,knowingly
34364,write
34365,lies
34367,never
34368,even
34369,call
34371,fact
34372,check.
34373,really
34374,bad
34375,people!
34377,gov.
34378,kasich
34380,run
34383,state
34385,pennsylvania-he
34387,win
34389,nomination-
34390,&amp;
34394,allowed
34396,compete
34398,ohio
34400,tue.
34401,carly
34402,fiorina-
34404,agree!
34405,ted
34406,cruz
34408,just
34409,another
34410,politician.
34412,talk-
34414,"action!
https://t.co/08xkebd8be"
34415,thank
34417,kevin.
34419,unification
34422,"party,"
34423,republican
34424,wins
34425,will
34427,massive!
34428,"
https://t.co/1rmycgslsv"
34429,gov.kasich
34431,ohio
34432,just
34433,stated
34436,morning
34437,show
34441,watch
34442,politics
34444,anything
34446,"television,"
34449,watches
34451,@golfchannel
34452,ohio
34453,gov.kasich
34454,voted
34456,"nafta,"
34459,ohio
34461,never
34462,recovered.
34463,now
34465,wants
34466,"tpp,"
34468,will
34470,even
34471,worse.
34472,ohio
34473,steel
34475,coal
34476,dying!
34477,bernie
34478,sanders
34480,lying
34483,says
34485,disruptors
34487,told
34489,go
34492,events.
34494,careful
34495,"bernie,"
34498,supporters
34499,will
34500,go
34502,yours!
34503,"""@alextrent4:"
34506,repulsive
34508,trump
34510,assaulted+politicians
34511,used
34513,2
34515,themselves+2
34517,victimize
34518,trump!
34519,"disgusting!!"""
34520,"wow,"
34521,kasich
34523,qualify
34525,run
34528,state
34530,"pennsylvania,"
34532,enough
34533,signatures.
34534,big
34535,problem!
34536,rt
34537,@govmikehuckabee:
34538,trump
34539,says
34541,chaos
34543,chicago
34546,planned
34547,attack.
34549,hillary
34550,insists
34554,spontaneous
34555,reaction
34558,internet…
34559,usss
34562,excellent
34563,job
34564,stopping
34566,maniac
34567,running
34570,stage.
34573,ties
34575,isis.
34579,jail!
34580,https://t.co/tkzbhg7wyd?ssr=true
34583,people
34585,ohio
34586,know
34588,john
34589,kasich
34591,strongly
34593,favor
34595,common
34596,core!
34599,"words,"
34600,education
34603,children
34605,d.c.
34607,way
34608,#endcommoncore
34609,"#trump2016
video:"
34610,https://t.co/kryk2dialh
34611,https://t.co/rah45igqji
34612,just
34613,finished
34615,second
34616,speech.
34617,20k
34619,dayton
34620,&amp;
34621,25k
34623,cleveland-
34624,perfectly
34625,behaved
34626,crowd.
34627,thanks-
34629,love
34630,"you,"
34631,ohio!
34632,https://t.co/idmwg5fqsw
34635,clinton
34637,sanders
34638,people
34640,disrupted
34642,rally
34644,chicago
34645,-
34649,say
34651,must
34652,talk
34655,people.
34656,phony
34657,politicians!
34659,last
34660,person
34662,hillary
34664,bernie
34665,want
34667,run
34670,donald
34671,trump
34672,---
34676,fact!
34679,asking
34680,law
34681,enforcement
34683,check
34685,dishonest
34686,early
34687,voting
34689,florida-
34691,behalf
34693,little
34694,marco
34695,rubio.
34696,"
no"
34697,way
34699,run
34701,country!
34702,word
34703,is-early
34704,voting
34706,fl
34709,dishonest.
34710,little
34711,"marco,"
34713,state
34714,"chairman,"
34715,&amp;
34717,minions
34719,working
34720,overtime-trying
34722,rig
34724,vote.
34726,rally
34728,cincinnati
34730,on.
34731,media
34732,put
34734,false
34735,reports
34739,cancelled!
34740,"
#makeamericagreatagain"
34741,#trump2016
34742,thank
34744,"dayton,"
34745,ohio!
34746,"20,000"
34747,supporters-
34748,largest
34750,airport
34751,history!
34752,#makeamericagreatagain
34753,#trump2016
34754,https://t.co/ry2p5qgcft
34755,make
34756,america
34757,great
34758,again!
34761,way
34763,"dayton,"
34764,ohio.
34765,will
34768,soon!
34770,rally
34772,cincinnati
34774,on.
34775,media
34776,put
34778,false
34779,reports
34783,cancelled.
34784,will
34786,great
34787,-
34788,love
34790,ohio!
34791,ohio
34794,biggest
34795,budget
34796,increase
34799,u.s.
34805,striking
34806,"oil,"
34810,bust!
34811,governor
34812,kasich
34814,favor
34816,tpp
34817,fraud!
34818,absentee
34819,governor
34820,kasich
34821,voted
34823,nafta
34825,nafta
34826,devastated
34827,ohio
34828,-
34830,disaster
34834,never
34835,recovered.
34836,kasich
34838,good
34840,mexico!
34842,organized
34843,group
34845,"people,"
34846,many
34849,"thugs,"
34851,shut
34854,first
34855,amendment
34856,rights
34858,"chicago,"
34860,totally
34861,energized
34862,america!
34864,just
34865,got
34868,phone
34871,great
34872,people
34874,guam!
34875,thank
34879,support!
34880,#votetrump
34881,today!
34882,#trump2016
34883,great
34884,news!
34885,thank
34887,governor
34888,ralph
34889,dlg
34890,torres!
34891,#trump2016
34892,
34893,https://t.co/hxwak3iypk
34895,means
34897,much
34899,me-
34900,receiving
34902,endorsement
34904,phyllis
34905,schlafly.
34907,truly
34908,great
34909,woman
34910,&amp;
34911,conservative.
34912,https://t.co/11remu99qc
34913,thank
34915,st.
34916,"louis,"
34917,missouri!
34918,"
#makeamericagreatagain"
34919,"#trump2016
https://t.co/qm1mwq05j2"
34920,https://t.co/mxvfhvhfs3
34921,rumor
34925,@politico
34927,going
34930,business.
34931,losing
34933,much
34934,money.
34935,great
34936,news!
34937,"likewise,"
34938,dopey
34939,mort
34940,zuckerman's
34941,@nydailynews
34942,https://t.co/zq0osifejq
34943,dr.
34944,ben
34945,carson-
34947,concur.
34948,"

""i"
34949,believe
34951,god
34953,can
34954,change
34955,people-
34957,can
34958,make
34961,us
34962,"better.""
@realbencarson"
34963,rt
34964,@greta:
34965,prob
34966,w/
34968,pundits
34969,saying
34970,last
34971,fall
34972,@realdonaldtrump
34975,chance
34978,shows
34979,media
34983,touch
34984,w/
34985,americans
34986,rt
34987,@realbencarson:
34988,please
34989,read
34991,full
34992,endorsement
34994,@realdonaldtrump
34995,
34997,president
35000,united
35001,states:
35002,https://t.co/asx9u3ayz1.
35003,rt
35004,@realbencarson:
35006,endorse
35007,@realdonaldtrump.
35008,it’s
35009,time
35011,unite
35012,behind
35014,candidate
35016,will
35017,beat
35018,hillary
35019,clinton
35021,return
35022,government
35023,…
35024,rt
35025,@realbencarson:
35026,many
35027,people
35028,fight
35030,change
35032,dc.
35033,@realdonaldtrump
35036,leader
35039,outsider’s
35040,perspective
35041,&amp;
35043,"vision,"
35044,guts
35045,&amp;
35046,ene…
35047,rt
35048,@clewandowski_:
35050,scrum:
35051,video
35052,emerges
35054,suggest
35055,wapo
35056,reporter
35057,ben
35058,terris
35059,misidentifies
35060,lewandowski
35062,fields
35063,incident
35064,
35065,breitbart
35066,htt…
35067,thank
35068,you!
35069,#gopdebate
35070,https://t.co/buj1yfkjvm
35071,"""@jaredwyand:"
35074,clear..
35075,#nevertrump
35078,"""never"
35079,someone
35082,"own"""
35084,either
35085,play
35088,&amp;
35089,let
35091,win
35093,vote
35094,trump.
35095,thank
35097,america!
35098,"#trump2016
#makeamericagreatagain"
35099,https://t.co/8b0j8xt3dh
35100,thank
35102,mark.
35103,#gopdebate
35104,
35105,https://t.co/jeaiavgeec
35106,"""@adriparsonss:"
35107,@the_trump_train
35108,@realdonaldtrump
35109,#donald
35110,trump
35113,man
35114,america.
35118,best!!
35119,vote
35121,"him!"""
35122,thank
35123,you!
35124,"wow,"
35128,correct
35130,@foxnews
35131,-
35132,totally
35133,biased
35135,disgusting
35136,reporting.
35137,another
35138,dishonest
35139,politician
35140,"
#lightweightsenatormarcorubio"
35141,https://t.co/w7g5vj511o
35142,keep
35143,lightweight
35144,marco
35147,friends
35151,white
35152,house.
35153,"
#makeamericagreatagain"
35154,#trump2016
35155,https://t.co/hnkkrx66hc
35156,phony
35157,club
35159,growth
35160,tried
35162,shake
35166,one
35167,million
35168,"dollars,"
35169,&amp;
35171,now
35172,putting
35174,nasty
35175,negative
35176,ads
35178,me.
35181,total
35182,losers!
35183,thank
35185,hawaii!
35186,#trump2016
35190,great
35191,evening-
35194,like
35196,thank
35197,everyone
35200,wonderful
35201,support.
35202,rt
35203,@rsbnetwork:
35204,live
35205,stream
35206,now:
35207,donald
35208,trump
35209,press
35210,conference
35211,#trumptrain
35212,#trump2016
35213,https://t.co/s7wgnxr27a
35214,thank
35216,michigan!
35217,#trump2016
35218,thank
35220,mississippi!
35221,#trump2016
35222,thank
35223,you!
35224,#trump2016
35225,https://t.co/wvtkl8mmhy
35226,thank
35228,america!
35229,"#trump2016
https://t.co/jod54eggmg"
35230,word
35236,well
35238,michigan
35240,mississippi!
35241,"wow,"
35246,money
35247,spent
35249,me!
35250,will
35252,going
35254,trump
35255,jupiter
35256,now!
35258,hear
35259,@nbcnews
35260,/
35261,@wsj
35262,came
35265,another
35266,one
35269,phony
35270,polls.
35274,"leading,"
35277,totally
35278,discredited
35280,last
35281,s.c.
35282,poll
35283,rt
35284,@erictrump:
35285,aloha
35286,hawaii:
35290,honored
35294,vote!
35295,find
35297,caucus
35298,https://t.co/ingqs80mxx
35299,#trumpwaikiki
35300,#mahalo
35301,https://…
35303,negative
35304,television
35305,commercials
35307,"me,"
35308,paid
35312,politicians
35313,"bosses,"
35316,total
35317,#mediafraud.
35320,"watch,"
35321,remember!
35322,"hawaii:
https://t.co/mnilk2l9hp
idaho:
https://t.co/7y5rxlpzrq
mississippi:
https://t.co/n43cpejiqa
michigan:
https://t.co/gl5jizbqic"
35323,#votetrumpid!
35324,"#trump2016
https://t.co/c6nhn6d6jx"
35325,#votetrumphi!
35326,"#trump2016
https://t.co/ccclxnisso"
35327,#votetrumpmi!
35328,"#trump2016
https://t.co/iwmxisjh6l"
35329,#votetrumpms!
35330,"#trump2016
https://t.co/kahd0uenla"
35331,mitt
35332,romney
35335,chance
35337,blew
35338,it.
35339,lindsey
35340,graham
35341,ran
35343,"president,"
35344,got
35345,"zero,"
35347,quit!
35351,now
35352,spokesmen
35354,me?
35355,sad!
35356,"remember,"
35361,one
35364,self-funding
35366,campaign.
35371,candidates
35373,bought
35375,paid
35378,special
35379,interests!
35380,sun
35381,sentinel
35382,says:
35383,rubio
35384,lacks
35386,"experience,"
35387,work
35388,ethic
35390,gravitas
35391,needed
35394,president.
35398,earned
35400,vote!
35401,"""@erictrump:"
35402,wishing
35404,father
35405,tremendous
35406,luck
35408,"michigan,"
35409,"mississippi,"
35410,idaho
35411,&amp;
35412,hawaii
35413,today!
35414,amazing
35415,father!
35416,https://t.co/cypx4ec9w
35417,"@q"""
35418,make
35419,america
35420,great
35421,again!
35422,thank
35424,@erictrump!
35425,https://t.co/u1itlmcbac
35426,"michigan,"
35427,"mississippi,"
35428,idaho
35429,&amp;
35430,hawaii:
35431,get
35434,vote
35436,join
35438,movement
35439,today!
35440,video:
35441,https://t.co/fjw8ax7e8p
35442,https://t.co/zdbarevyac
35444,club
35446,growth
35450,dishonest
35451,group.
35453,represent
35454,conservative
35455,values
35456,terribly
35457,&amp;
35459,bad
35461,america.
35462,https://t.co/rngoapryua
35463,people
35464,"forget,"
35467,club
35469,growth
35471,asked
35474,$1
35475,million.
35477,said
35479,&amp;
35481,went
35482,negative.
35483,extortion!
35484,https://t.co/oq8jmoep7i
35485,ted
35486,cruz
35489,welcoming
35490,syrian
35491,refugees
35496,"it
https://t.co/zw4o1djgfb"
35498,employ
35499,many
35500,people
35502,hawaii
35505,great
35506,hotel
35508,honolulu.
35509,i’ll
35513,soon.
35514,vote
35516,"me,"
35517,hawaii!
35518,cruz
35519,came
35521,"mississippi,"
35524,nobody
35525,"there,"
35527,left
35529,state.
35533,rally
35535,"madison,"
35536,ms
35538,"10,000!"
35539,"
thank"
35540,you!
35542,will
35544,interviewed
35546,@seanhannity
35547,tonight
35549,10pm
35550,est
35552,@foxnews!
35553,enjoy!
35554,new
35555,ad
35556,concerning
35557,lightweight
35558,senator
35559,marco
35560,rubio:
35561,"
https://t.co/cne0skpb5i"
35562,thank
35564,idaho!
35566,love
35568,potatoes-
35569,"
nobody"
35570,grows
35572,better.
35574,"
president,"
35576,will
35577,protect
35579,market.
35580,https://t.co/kqx8un1jnw
35581,lightweight
35582,senator
35583,marco
35584,rubio
35585,features
